step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
295,CASH_OUT,4531343.47,C1462947577,4531343.47,0.0,C1069720,0.0,4531343.47,1,0
485,CASH_OUT,1425802.24,C1247391276,1425802.24,0.0,C2010547624,3978784.16,5404586.4,1,0
740,CASH_OUT,748139.48,C959562247,748139.48,0.0,C1768725891,0.0,748139.48,1,0
421,TRANSFER,19729.68,C943180964,19729.68,0.0,C1849745670,0.0,0.0,1,0
611,TRANSFER,451663.55,C1275808280,451663.55,0.0,C668503841,0.0,0.0,1,0
680,TRANSFER,442460.31,C1158825212,442460.31,0.0,C643125420,0.0,0.0,1,0
277,TRANSFER,621387.64,C1520262404,621387.64,0.0,C622056239,0.0,0.0,1,0
324,TRANSFER,10211.81,C1057819107,10211.81,0.0,C97284144,0.0,0.0,1,0
144,CASH_OUT,612743.87,C1830172898,612743.87,0.0,C1813501651,311807.53,924551.41,1,0
568,TRANSFER,7365106.76,C22695246,7365106.76,0.0,C750661088,0.0,0.0,1,0
94,CASH_OUT,2169679.91,C395839623,2169679.91,0.0,C925758982,0.0,2169679.91,1,0
478,TRANSFER,2254718.25,C1119251343,2254718.25,0.0,C1394440708,0.0,0.0,1,0
346,TRANSFER,1504870.33,C371044558,1504870.33,0.0,C47031596,0.0,0.0,1,0
291,TRANSFER,87660.69,C1784205179,87660.69,0.0,C923245844,0.0,0.0,1,0
261,CASH_OUT,259186.43,C959540138,259186.43,0.0,C388401160,21068.83,280255.26,1,0
686,CASH_OUT,134227.05,C814528974,134227.05,0.0,C1989640257,2789107.98,2923335.03,1,0
525,TRANSFER,203280.85,C1590627375,203280.85,0.0,C272145854,0.0,0.0,1,0
276,TRANSFER,124696.98,C1384810347,124696.98,0.0,C1897996177,0.0,0.0,1,0
641,TRANSFER,19646.09,C948701373,19646.09,0.0,C1700955983,0.0,0.0,1,0
112,CASH_OUT,42418.85,C1471675468,42418.85,0.0,C2104637765,0.0,42418.85,1,0
386,CASH_OUT,442290.23,C619581802,442290.23,0.0,C2040999493,0.0,442290.23,1,0
527,TRANSFER,79323.25,C1153823414,79323.25,0.0,C973123570,0.0,0.0,1,0
568,CASH_OUT,112988.36,C898478782,112988.36,0.0,C1897016446,70859.52,183847.89,1,0
370,TRANSFER,283976.3,C2004415604,283976.3,0.0,C1405363067,0.0,0.0,1,0
624,CASH_OUT,2626957.79,C1966432997,2626957.79,0.0,C966982427,882527.7,3509485.49,1,0
153,CASH_OUT,1027260.28,C1543464772,1027260.28,0.0,C562220345,1398618.96,2425879.24,1,0
540,CASH_OUT,1989311.31,C393149689,1989311.31,0.0,C928608101,2475151.37,4464462.67,1,0
340,CASH_OUT,26478.48,C2100222508,26478.48,0.0,C2123765878,403400.86,429879.34,1,0
641,CASH_OUT,2666139.51,C1114344238,2666139.51,0.0,C1868182822,1193425.04,3859564.55,1,0
7,CASH_OUT,164.0,C1173659886,164.0,0.0,C1769947269,4068.0,0.0,1,0
204,CASH_OUT,81244.31,C2103928178,81244.31,0.0,C767985950,62279.28,143523.59,1,0
640,CASH_OUT,46973.96,C1388934597,46973.96,0.0,C1218759117,0.0,46973.96,1,0
597,CASH_OUT,88099.88,C2018119916,88099.88,0.0,C2046106901,949442.18,1037542.06,1,0
588,TRANSFER,1064425.7,C875659264,1064425.7,0.0,C656468700,0.0,0.0,1,0
370,TRANSFER,310726.29,C1591378177,310726.29,0.0,C1129556923,0.0,0.0,1,0
158,CASH_OUT,2118548.31,C1384626324,2118548.31,0.0,C1328187730,29899109.07,32017657.38,1,0
284,CASH_OUT,800115.05,C98533918,800115.05,0.0,C1726841955,317406.39,1117521.44,1,0
714,TRANSFER,1262207.3,C1143281085,1262207.3,0.0,C391244346,0.0,0.0,1,0
164,CASH_OUT,1627389.26,C2091263161,1627389.26,0.0,C1535844228,327368.64,2039219.38,1,0
512,CASH_OUT,8991625.83,C549493431,8991625.83,0.0,C1727929401,2195033.03,11186658.86,1,0
170,CASH_OUT,7246962.16,C376746330,7246962.16,0.0,C1384358824,1394594.82,8641556.98,1,0
512,CASH_OUT,718350.64,C474888989,718350.64,0.0,C234115776,0.0,718350.64,1,0
453,TRANSFER,1028486.59,C1674374999,1028486.59,0.0,C1352876312,0.0,0.0,1,0
438,CASH_OUT,1648547.69,C114220496,1648547.69,0.0,C1447772866,52864.15,1701411.84,1,0
282,CASH_OUT,140523.4,C463234181,140523.4,0.0,C1418628619,25108.13,165631.53,1,0
236,TRANSFER,1418198.25,C1215045618,1418198.25,0.0,C797703296,0.0,0.0,1,0
682,TRANSFER,64557.77,C832155685,64557.77,0.0,C92914584,0.0,0.0,1,0
4,CASH_OUT,2930418.44,C2044690596,2930418.44,0.0,C932583850,3616012.1,6963508.84,1,0
641,TRANSFER,2666139.51,C18505575,2666139.51,0.0,C140141487,0.0,0.0,1,0
719,TRANSFER,1842163.57,C445994670,1842163.57,0.0,C2123813082,0.0,0.0,1,0
212,TRANSFER,5131896.17,C226207762,5131896.17,0.0,C290920701,0.0,0.0,1,0
15,CASH_OUT,696763.08,C725915377,696763.08,0.0,C1656726101,366114.58,1347073.81,1,0
392,TRANSFER,2887744.35,C384434585,2887744.35,0.0,C1114261385,0.0,0.0,1,0
415,TRANSFER,3242183.64,C503443667,3242183.64,0.0,C1319935848,0.0,0.0,1,0
421,TRANSFER,1501341.87,C1749948822,1501341.87,0.0,C1224774762,0.0,0.0,1,0
696,TRANSFER,343972.5,C265189494,343972.5,0.0,C902415658,0.0,0.0,1,0
66,CASH_OUT,79441.66,C2043684094,79441.66,0.0,C795372753,2051790.44,2131232.1,1,0
343,CASH_OUT,908228.29,C1631861444,908228.29,0.0,C180802048,0.0,908228.29,1,0
102,CASH_OUT,46081.45,C156864267,46081.45,0.0,C1721637972,379334.45,425415.9,1,0
414,CASH_OUT,298384.21,C1678582584,298384.21,0.0,C2097786726,77405.99,375790.2,1,0
406,CASH_OUT,4737833.35,C450630495,4737833.35,0.0,C1565281210,11580904.9,16318738.25,1,0
220,CASH_OUT,1179162.08,C468480326,1179162.08,0.0,C1670584857,29723.31,1208885.39,1,0
417,CASH_OUT,2028897.08,C1126334701,2028897.08,0.0,C18335029,4194222.4,6223119.48,1,0
520,CASH_OUT,3283695.97,C547834649,3283695.97,0.0,C1618701019,154559.87,3438255.84,1,0
387,CASH_OUT,0.0,C1294472700,0.0,0.0,C1325541393,7970766.57,7970766.57,1,0
197,CASH_OUT,1961426.59,C1699077947,1961426.59,0.0,C1396064859,1329.34,1962755.93,1,0
160,CASH_OUT,1697093.54,C657858673,1697093.54,0.0,C1591408637,248234.32,1945327.86,1,0
98,TRANSFER,427405.08,C1353657671,427405.08,0.0,C956901713,0.0,0.0,1,0
359,CASH_OUT,105733.45,C1248586428,105733.45,0.0,C1550187391,934471.58,1040205.03,1,0
3,TRANSFER,22877.0,C1247938090,22877.0,0.0,C1002031672,0.0,0.0,1,0
442,TRANSFER,355969.72,C227175045,355969.72,0.0,C765607741,0.0,0.0,1,0
549,TRANSFER,1571565.56,C1757307922,1571565.56,0.0,C141149199,0.0,0.0,1,0
209,TRANSFER,329156.43,C1966259064,329156.43,0.0,C477578794,0.0,0.0,1,0
520,CASH_OUT,1459180.14,C1825598858,1459180.14,0.0,C1736623686,1120598.68,2579778.81,1,0
479,TRANSFER,6669495.34,C1780532253,6669495.34,0.0,C2065569880,0.0,0.0,1,0
610,TRANSFER,646676.42,C1136893398,646676.42,0.0,C850364228,0.0,0.0,1,0
267,TRANSFER,1654055.02,C656737839,1654055.02,0.0,C679697619,0.0,0.0,1,0
387,TRANSFER,10000000.0,C1057439889,24892193.09,14892193.09,C1973915590,0.0,0.0,1,0
669,TRANSFER,57658.26,C485976806,57658.26,0.0,C399785222,0.0,0.0,1,0
43,TRANSFER,350789.59,C1709961291,350789.59,0.0,C1364728606,0.0,276871.71,1,0
667,CASH_OUT,71554.74,C1625817062,71554.74,0.0,C1560648238,527488.43,599043.17,1,0
38,TRANSFER,2395.29,C1015615322,2395.29,0.0,C503986394,0.0,0.0,1,0
562,CASH_OUT,2305939.38,C2131356877,2305939.38,0.0,C1797345744,0.0,2305939.38,1,0
686,CASH_OUT,1467968.73,C1032013375,1467968.73,0.0,C293921513,0.0,1467968.73,1,0
445,TRANSFER,100433.21,C1110061558,100433.21,0.0,C1628647605,0.0,0.0,1,0
698,CASH_OUT,2479767.72,C87347257,2479767.72,0.0,C2045743358,910534.24,3390301.96,1,0
470,TRANSFER,120843.94,C1360860736,120843.94,0.0,C832749526,0.0,0.0,1,0
330,CASH_OUT,40388.58,C587736003,40388.58,0.0,C1028710576,6981191.23,7021579.81,1,0
691,CASH_OUT,473086.28,C258022206,473086.28,0.0,C1286966923,22270848.04,22743934.32,1,0
312,TRANSFER,134383.84,C721022515,134383.84,0.0,C1466098281,0.0,0.0,1,0
243,CASH_OUT,5044147.53,C747186981,5044147.53,0.0,C1566713324,0.0,5044147.53,1,0
137,TRANSFER,433348.97,C629787900,433348.97,0.0,C794779116,0.0,0.0,1,0
603,TRANSFER,39247.74,C1777586207,39247.74,0.0,C1509442679,0.0,0.0,1,0
294,CASH_OUT,70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,1,0
188,TRANSFER,389214.05,C1298821369,389214.05,0.0,C476199705,0.0,0.0,1,0
110,TRANSFER,904124.58,C1150317761,904124.58,0.0,C1725680409,0.0,0.0,1,0
680,CASH_OUT,28399.72,C1669123566,28399.72,0.0,C1364689982,128264.68,156664.4,1,0
322,TRANSFER,2533650.09,C89581847,2533650.09,0.0,C1844657396,0.0,0.0,1,0
339,TRANSFER,164382.72,C121591434,164382.72,0.0,C245389073,0.0,0.0,1,0
511,TRANSFER,150929.12,C421782533,150929.12,0.0,C2098308110,0.0,0.0,1,0
528,TRANSFER,501101.41,C1409061891,501101.41,0.0,C1663472922,0.0,0.0,1,0
421,TRANSFER,10000000.0,C2074382913,15455965.86,5455965.86,C48227187,0.0,0.0,1,0
401,CASH_OUT,125822.44,C8451222,125822.44,0.0,C1787543142,0.0,125822.44,1,0
172,CASH_OUT,1116508.49,C45204109,1116508.49,0.0,C500640535,4052464.84,5168973.32,1,0
45,CASH_OUT,7335355.57,C1223916377,7335355.57,0.0,C542934513,702100.11,8037455.68,1,0
421,TRANSFER,207021.45,C376689274,207021.45,0.0,C1019270751,0.0,0.0,1,0
50,CASH_OUT,112668.54,C1673728989,112668.54,0.0,C487582896,0.0,112668.54,1,0
692,CASH_OUT,6856104.02,C359146196,6856104.02,0.0,C948690681,751321.25,7607425.27,1,0
444,CASH_OUT,348055.47,C1671922232,348055.47,0.0,C965261353,9391.67,357447.14,1,0
508,TRANSFER,218350.42,C1965622293,218350.42,0.0,C632271407,0.0,0.0,1,0
362,CASH_OUT,1936403.59,C796529058,1936403.59,0.0,C338861738,10709890.51,12646294.1,1,0
232,CASH_OUT,33302.96,C601045727,33302.96,0.0,C2098386124,0.0,33302.96,1,0
427,TRANSFER,1171751.17,C1499614661,1171751.17,0.0,C1862839091,0.0,0.0,1,0
42,CASH_OUT,5032484.73,C253446049,5032484.73,0.0,C57938337,873589.17,5906073.9,1,0
674,CASH_OUT,932922.6,C1600632872,932922.6,0.0,C229575855,400110.15,1333032.75,1,0
354,CASH_OUT,9299230.13,C1363018209,9299230.13,0.0,C1049795740,11291600.74,20590830.88,1,0
216,CASH_OUT,1697655.62,C578092794,1697655.62,0.0,C266383440,0.0,1697655.62,1,0
122,TRANSFER,91637.51,C618768599,91637.51,0.0,C1191948500,0.0,0.0,1,0
403,CASH_OUT,196254.03,C2032582234,196254.03,0.0,C677415412,0.0,196254.03,1,0
415,CASH_OUT,37766.23,C1029932653,37766.23,0.0,C1868084224,2344708.27,2382474.5,1,0
70,TRANSFER,1036789.41,C282915164,1036789.41,0.0,C672400159,0.0,0.0,1,0
327,CASH_OUT,146729.67,C661431090,146729.67,0.0,C249687884,0.0,146729.67,1,0
229,CASH_OUT,37019.04,C1855196717,37019.04,0.0,C264278084,52812.32,89831.35,1,0
151,TRANSFER,113614.57,C134880961,113614.57,0.0,C1742051679,0.0,0.0,1,0
704,CASH_OUT,1722892.9,C664688196,1722892.9,0.0,C14014864,91562.28,1814455.18,1,0
656,CASH_OUT,110528.53,C2014517092,110528.53,0.0,C1002952732,600331.95,710860.48,1,0
235,CASH_OUT,638487.85,C810576421,638487.85,0.0,C393990898,0.0,638487.85,1,0
208,TRANSFER,164519.7,C1482849004,164519.7,0.0,C122914320,0.0,0.0,1,0
35,CASH_OUT,136983.26,C1036592129,136983.26,0.0,C133256042,0.0,136983.26,1,0
639,CASH_OUT,305846.12,C240039250,305846.12,0.0,C1194562767,0.0,305846.12,1,0
519,TRANSFER,21738.98,C811362525,21738.98,0.0,C1819509063,0.0,0.0,1,0
36,CASH_OUT,2352524.18,C914179351,2352524.18,0.0,C413966770,1227902.12,3580426.31,1,0
404,CASH_OUT,373322.87,C1753472917,373322.87,0.0,C101978061,112234.04,485556.91,1,0
147,TRANSFER,1137603.28,C318449492,1137603.28,0.0,C632641086,0.0,0.0,1,0
634,TRANSFER,458603.07,C1922018955,458603.07,0.0,C1621235594,0.0,0.0,1,0
198,CASH_OUT,152961.49,C1326346885,152961.49,0.0,C2003377069,12414395.47,12567356.96,1,0
641,CASH_OUT,2205.55,C1938167452,2205.55,0.0,C700621528,262952.99,265158.54,1,0
710,TRANSFER,10000000.0,C671111468,37418265.31,27418265.31,C1728836940,0.0,0.0,1,0
670,TRANSFER,1097309.24,C316288377,1097309.24,0.0,C2134101004,0.0,0.0,1,0
554,CASH_OUT,353785.26,C1270362988,353785.26,0.0,C471561337,0.0,353785.26,1,0
425,CASH_OUT,10000000.0,C1979558927,10000000.0,0.0,C678340768,1727027.89,11727027.89,1,0
48,CASH_OUT,337974.21,C1171102344,337974.21,0.0,C1505545472,0.0,337974.21,1,0
629,TRANSFER,892213.56,C203112109,892213.56,0.0,C1034010238,0.0,0.0,1,0
127,CASH_OUT,6910926.92,C1401275229,6910926.92,0.0,C50368712,2645322.19,9556249.11,1,0
447,CASH_OUT,3965182.83,C1072591824,3965182.83,0.0,C2109925830,199484.14,4164666.97,1,0
259,CASH_OUT,72782.82,C500674930,72782.82,0.0,C1607889620,2185531.03,2258313.86,1,0
46,TRANSFER,9977761.05,C154757729,9977761.05,0.0,C1895716929,0.0,0.0,1,0
338,TRANSFER,143340.15,C1569274327,143340.15,0.0,C110673427,0.0,0.0,1,0
491,TRANSFER,25616.71,C1069177491,25616.71,0.0,C131895413,0.0,0.0,1,0
148,TRANSFER,394886.13,C1107493587,394886.13,0.0,C1252635926,0.0,0.0,1,0
542,TRANSFER,736521.51,C946502860,736521.51,0.0,C906453078,0.0,0.0,1,0
114,TRANSFER,2908264.69,C233651792,2908264.69,0.0,C1170550501,0.0,0.0,1,0
103,CASH_OUT,1254092.1,C1741433244,1254092.1,0.0,C663883872,0.0,1254092.1,1,0
383,CASH_OUT,4104942.7,C2019434914,4104942.7,0.0,C1700021809,131668.24,4236610.94,1,0
303,CASH_OUT,10000000.0,C1381373082,10000000.0,0.0,C607131381,339202.58,10339202.58,1,0
41,CASH_OUT,581889.94,C541992132,581889.94,0.0,C715094437,359585.03,941474.97,1,0
514,TRANSFER,5912204.0,C1709845779,5912204.0,0.0,C1035435015,0.0,0.0,1,0
316,TRANSFER,158279.4,C2088071095,158279.4,0.0,C2038364008,0.0,0.0,1,0
72,CASH_OUT,3786438.03,C1706727269,3786438.03,0.0,C98727471,84013.26,3870451.29,1,0
6,CASH_OUT,30521.02,C1813769162,30521.02,0.0,C1249547869,0.0,30521.02,1,0
674,CASH_OUT,10000000.0,C2029948339,10000000.0,0.0,C120055626,879169.43,10879169.43,1,0
188,CASH_OUT,312971.23,C258594657,312971.23,0.0,C1714944517,689740.11,1002711.34,1,0
296,CASH_OUT,717046.74,C1696223343,717046.74,0.0,C1922098798,313951.85,1030998.59,1,0
40,CASH_OUT,31930.24,C1222717182,31930.24,0.0,C515442419,113287.58,145217.82,1,0
568,TRANSFER,30790.13,C574884951,30790.13,0.0,C174185198,0.0,0.0,1,0
531,TRANSFER,4791.06,C923057067,4791.06,0.0,C247187997,0.0,0.0,1,0
22,CASH_OUT,235512.2,C1956707614,235512.2,0.0,C1481851679,8490637.21,9272647.09,1,0
718,CASH_OUT,371449.7,C743630497,371449.7,0.0,C278676454,22146.7,393596.39,1,0
563,TRANSFER,190662.7,C1569153511,190662.7,0.0,C1637089162,0.0,0.0,1,0
71,CASH_OUT,479892.04,C1282533102,479892.04,0.0,C672637887,1600079.29,2079971.33,1,0
64,CASH_OUT,1814483.97,C1694539503,1814483.97,0.0,C1906797318,0.0,1814483.97,1,0
412,TRANSFER,381977.83,C692435443,381977.83,0.0,C1301812889,0.0,0.0,1,0
664,TRANSFER,62184.44,C921483031,62184.44,0.0,C279130483,0.0,0.0,1,0
146,CASH_OUT,554522.67,C293955297,554522.67,0.0,C585602438,40399.91,594922.57,1,0
513,CASH_OUT,217506.28,C1899106071,217506.28,0.0,C1046276504,78480.8,295987.08,1,0
118,CASH_OUT,10000000.0,C1348396248,10000000.0,0.0,C1954217280,0.0,10000000.0,1,0
691,TRANSFER,612241.76,C127795331,612241.76,0.0,C81849981,0.0,0.0,1,0
37,TRANSFER,128133.0,C1300586295,128133.0,0.0,C786580223,0.0,0.0,1,0
536,CASH_OUT,624686.04,C1226035706,624686.04,0.0,C1526048317,162545.17,787231.2,1,0
606,CASH_OUT,1026684.46,C1486861052,1026684.46,0.0,C638473168,59926.13,1086610.59,1,0
637,TRANSFER,447474.67,C2075459960,447474.67,0.0,C515022418,0.0,0.0,1,0
19,CASH_OUT,10000000.0,C2050703310,10000000.0,0.0,C1622860679,504326.62,10342417.9,1,0
417,TRANSFER,237776.02,C1229699193,237776.02,0.0,C198915551,0.0,0.0,1,0
312,TRANSFER,117345.35,C1686904928,117345.35,0.0,C807316421,0.0,0.0,1,0
59,CASH_OUT,1011606.26,C754293523,1011606.26,0.0,C1247187194,0.0,1011606.26,1,0
86,CASH_OUT,21829.31,C1952555964,21829.31,0.0,C1702948277,357009.54,378838.85,1,0
249,CASH_OUT,271229.8,C1621078729,271229.8,0.0,C313871490,566471.82,837701.62,1,0
467,TRANSFER,5937.19,C904059459,5937.19,0.0,C1237495348,0.0,0.0,1,0
550,TRANSFER,1613281.82,C1356014393,1613281.82,0.0,C855243703,0.0,0.0,1,0
270,TRANSFER,1998327.96,C1905022556,1998327.96,0.0,C279654004,0.0,0.0,1,0
468,TRANSFER,155926.42,C161250720,155926.42,0.0,C314194629,0.0,0.0,1,0
414,CASH_OUT,537641.8,C1904470036,537641.8,0.0,C115727901,55732.77,593374.56,1,0
650,TRANSFER,916886.3,C293694231,916886.3,0.0,C1212401014,0.0,0.0,1,0
625,CASH_OUT,2654302.46,C2084273569,2654302.46,0.0,C1817408357,1429770.91,4084073.37,1,0
94,TRANSFER,2393539.65,C211205523,2393539.65,0.0,C1430994246,0.0,0.0,1,0
581,TRANSFER,801763.51,C1070533651,801763.51,0.0,C1336603610,0.0,0.0,1,0
445,CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,1,0
711,CASH_OUT,986623.96,C444079490,986623.96,0.0,C2102767053,1554653.8,2541277.77,1,0
6,TRANSFER,10565.0,C777407608,10565.0,0.0,C1790657739,0.0,0.0,1,0
121,CASH_OUT,174296.71,C812613458,174296.71,0.0,C570182217,234032.55,408329.26,1,0
579,CASH_OUT,1632500.22,C1163510414,1632500.22,0.0,C1781841279,4304832.83,5937333.05,1,0
176,CASH_OUT,665489.33,C1008719694,665489.33,0.0,C1320083995,1184319.45,1849808.78,1,0
112,TRANSFER,42418.85,C2070012456,42418.85,0.0,C849021900,0.0,0.0,1,0
691,CASH_OUT,1518718.03,C444193211,1518718.03,0.0,C2126573735,0.0,1518718.03,1,0
177,TRANSFER,68536.24,C1139422478,68536.24,0.0,C248138217,0.0,0.0,1,0
9,TRANSFER,2539898.07,C394488466,2539898.07,0.0,C575638324,0.0,261290.69,1,0
457,TRANSFER,879136.17,C2075685093,879136.17,0.0,C1475814137,0.0,0.0,1,0
79,TRANSFER,432254.84,C2026655073,432254.84,0.0,C524492169,0.0,0.0,1,0
159,CASH_OUT,301193.32,C2042509361,301193.32,0.0,C448102180,0.0,301193.32,1,0
233,CASH_OUT,597411.76,C1160844097,597411.76,0.0,C1114235292,2035697.45,2633109.21,1,0
72,CASH_OUT,2947783.87,C1092143469,2947783.87,0.0,C528593406,353246.54,3301030.4,1,0
296,CASH_OUT,716273.17,C1917556280,716273.17,0.0,C1744308202,0.0,716273.17,1,0
14,CASH_OUT,2093951.47,C1440901488,2093951.47,0.0,C166839225,0.0,2093951.47,1,0
499,TRANSFER,116530.2,C427871642,116530.2,0.0,C590191709,0.0,0.0,1,0
173,TRANSFER,98634.75,C1042347270,98634.75,0.0,C1491818323,0.0,0.0,1,0
297,CASH_OUT,3105902.49,C239028627,3105902.49,0.0,C836881979,2966634.88,6072537.37,1,0
52,CASH_OUT,969259.07,C457586283,969259.07,0.0,C379384197,85723.45,1054982.52,1,0
739,CASH_OUT,176549.59,C1566996689,176549.59,0.0,C886844880,409531.17,586080.76,1,0
275,CASH_OUT,1436.38,C765019511,1436.38,0.0,C1267603990,0.0,1436.38,1,0
100,TRANSFER,1422963.14,C626697086,1422963.14,0.0,C95194783,0.0,0.0,1,0
391,CASH_OUT,172362.84,C2086071347,172362.84,0.0,C402578336,543266.37,715629.21,1,0
39,CASH_OUT,2070814.27,C1115361466,2070814.27,0.0,C521252518,0.0,2070814.27,1,0
154,TRANSFER,442722.01,C1197049962,442722.01,0.0,C1656842502,0.0,0.0,1,0
276,TRANSFER,2246118.53,C1389870393,2246118.53,0.0,C745454492,0.0,0.0,1,0
151,CASH_OUT,338229.88,C1791019967,338229.88,0.0,C248286792,153679.25,491909.13,1,0
51,TRANSFER,339275.64,C427722942,339275.64,0.0,C2116826462,0.0,0.0,1,0
629,TRANSFER,1051018.15,C1597001558,1051018.15,0.0,C1628780736,0.0,0.0,1,0
532,TRANSFER,188097.08,C1984333377,188097.08,0.0,C382299931,0.0,0.0,1,0
671,CASH_OUT,3544.76,C1600071460,3544.76,0.0,C866057114,1149120.99,1152665.75,1,0
526,TRANSFER,210525.95,C298176113,210525.95,0.0,C1307679452,0.0,0.0,1,0
178,TRANSFER,85017.99,C1028321067,85017.99,0.0,C1506966861,0.0,0.0,1,0
224,CASH_OUT,1150717.15,C518290039,1150717.15,0.0,C1280843273,39045.89,1189763.04,1,0
69,CASH_OUT,2147778.33,C515510845,2147778.33,0.0,C415699959,0.0,2147778.33,1,0
557,TRANSFER,188844.13,C1958670415,188844.13,0.0,C1200309573,0.0,0.0,1,0
732,CASH_OUT,311832.17,C269908889,311832.17,0.0,C1665325568,0.0,311832.17,1,0
54,TRANSFER,438224.6,C163085808,438224.6,0.0,C652285552,0.0,0.0,1,0
672,TRANSFER,234787.38,C1526831204,234787.38,0.0,C801426364,0.0,0.0,1,0
669,CASH_OUT,5388834.64,C1888149669,5388834.64,0.0,C1774338708,218151.69,5606986.33,1,0
157,TRANSFER,1397162.15,C717731676,1397162.15,0.0,C572895729,0.0,0.0,1,0
742,TRANSFER,54652.46,C1674778854,54652.46,0.0,C1930074465,0.0,0.0,1,0
356,CASH_OUT,7360.15,C850424960,7360.15,0.0,C1620165471,556439.41,563799.56,1,0
64,TRANSFER,104957.85,C1844789908,104957.85,0.0,C2049190094,0.0,0.0,1,0
411,CASH_OUT,427373.65,C1090338431,427373.65,0.0,C347796427,64983.82,492357.46,1,0
632,TRANSFER,82209.71,C2014216295,82209.71,0.0,C2066467731,0.0,0.0,1,0
239,TRANSFER,71867.47,C1544214940,71867.47,0.0,C1148585610,0.0,0.0,1,0
648,CASH_OUT,468638.03,C1409902854,468638.03,0.0,C1543232665,3070090.72,3538728.75,1,0
560,CASH_OUT,357882.83,C151669603,357882.83,0.0,C1152228208,901329.73,1259212.55,1,0
660,CASH_OUT,48516.87,C982362402,48516.87,0.0,C1249564972,4433683.27,4482200.14,1,0
611,CASH_OUT,904338.88,C1116522843,904338.88,0.0,C591928998,0.0,904338.88,1,0
720,CASH_OUT,57040.65,C839142171,57040.65,0.0,C1341565577,0.0,57040.65,1,0
281,CASH_OUT,5393228.23,C651730161,5393228.23,0.0,C882871292,991276.94,6384505.17,1,0
528,CASH_OUT,392767.71,C742098592,392767.71,0.0,C886096623,90169.81,482937.52,1,0
483,CASH_OUT,526119.49,C1055498407,526119.49,0.0,C277547037,340510.43,866629.92,1,0
218,CASH_OUT,145379.14,C1005866728,145379.14,0.0,C677701060,2214587.74,2359966.88,1,0
65,TRANSFER,446032.95,C1116093088,446032.95,0.0,C506992553,0.0,0.0,1,0
621,TRANSFER,3054359.4,C817672066,3054359.4,0.0,C657457029,0.0,0.0,1,0
625,CASH_OUT,6870369.62,C962232328,6870369.62,0.0,C1481177013,0.0,6870369.62,1,0
384,CASH_OUT,56517.37,C2046050262,56517.37,0.0,C1102636619,0.0,56517.37,1,0
709,TRANSFER,66516.2,C277947802,66516.2,0.0,C1729785616,0.0,0.0,1,0
208,CASH_OUT,164519.7,C85662089,164519.7,0.0,C364970868,0.0,164519.7,1,0
106,CASH_OUT,71277.45,C1811434259,71277.45,0.0,C1313595384,2698147.17,2769424.62,1,0
231,CASH_OUT,273821.76,C212390173,273821.76,0.0,C1049250816,0.0,273821.76,1,0
387,TRANSFER,4892193.09,C908544136,4892193.09,4892193.09,C891140444,0.0,0.0,1,1
85,TRANSFER,167679.27,C108588868,167679.27,0.0,C944240643,0.0,0.0,1,0
446,CASH_OUT,2720647.79,C398909840,2720647.79,0.0,C1072954107,22803.08,2743450.86,1,0
64,TRANSFER,3097121.75,C941791959,3097121.75,0.0,C1945517835,0.0,0.0,1,0
572,TRANSFER,210952.24,C710869590,210952.24,0.0,C493995477,0.0,0.0,1,0
238,TRANSFER,240899.12,C39176629,240899.12,0.0,C228666315,0.0,0.0,1,0
33,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1,0
430,TRANSFER,2828068.73,C1916200037,2828068.73,0.0,C483349301,0.0,0.0,1,0
160,TRANSFER,7670038.08,C1744142327,7670038.08,0.0,C197131659,0.0,0.0,1,0
261,CASH_OUT,358159.13,C1549709638,358159.13,0.0,C450452025,2150240.84,2508399.97,1,0
141,CASH_OUT,1589614.75,C752410137,1589614.75,0.0,C404647251,2163508.38,3753123.13,1,0
506,CASH_OUT,10000000.0,C1180822515,10000000.0,0.0,C758711155,1920358.24,11920358.24,1,0
352,CASH_OUT,154052.34,C391483401,154052.34,0.0,C338683828,182065.24,336117.58,1,0
728,TRANSFER,252667.75,C1221985222,252667.75,0.0,C1246651614,0.0,0.0,1,0
47,TRANSFER,36532.84,C905922907,36532.84,0.0,C2062739315,0.0,0.0,1,0
491,TRANSFER,1265033.25,C816802649,1265033.25,0.0,C1270749460,0.0,0.0,1,0
514,CASH_OUT,137605.04,C1580498026,137605.04,0.0,C191934228,0.0,137605.04,1,0
381,CASH_OUT,102256.57,C107359610,102256.57,0.0,C993674032,0.0,102256.57,1,0
733,CASH_OUT,1548376.44,C1168267667,1548376.44,0.0,C2079585143,2317541.56,3865918.0,1,0
272,CASH_OUT,5141769.94,C404738794,5141769.94,0.0,C1742374536,0.0,5141769.94,1,0
584,TRANSFER,597806.2,C771874815,597806.2,0.0,C339883956,0.0,0.0,1,0
726,TRANSFER,834495.09,C1740198576,834495.09,0.0,C1453130071,0.0,0.0,1,0
86,CASH_OUT,88649.1,C796414235,88649.1,0.0,C1743229382,2239755.86,2328404.96,1,0
