step,customer,age,gender,merchant,category,amount,fraud
134,C1517749848,2,F,M1823072687,es_transportation,31.23,0
126,C701909142,3,F,M1823072687,es_transportation,4.78,0
84,C985780492,2,F,M348934600,es_transportation,39.7,0
156,C1549367339,4,F,M1823072687,es_transportation,40.69,0
179,C1311947724,2,M,M348934600,es_transportation,4.4,0
67,C44151986,1,F,M348934600,es_transportation,20.52,0
134,C1170049298,5,F,M1823072687,es_transportation,72.3,0
179,C1923131377,2,F,M348934600,es_transportation,28.13,0
22,C235542568,2,M,M348934600,es_transportation,4.43,0
155,C944634193,5,F,M1823072687,es_transportation,45.02,0
146,C1939799337,4,F,M1823072687,es_transportation,41.6,0
123,C1916796804,4,F,M348934600,es_transportation,18.72,0
94,C1591612680,2,M,M1823072687,es_transportation,21.93,0
100,C529033504,2,M,M348934600,es_transportation,32.48,0
82,C317314063,2,M,M348934600,es_transportation,55.99,0
105,C386205251,2,F,M348934600,es_transportation,26.13,0
108,C1750373007,3,F,M1823072687,es_transportation,8.61,0
34,C2126946323,2,F,M348934600,es_transportation,3.85,0
136,C74457300,1,F,M1823072687,es_transportation,12.25,0
75,C99215049,4,M,M1823072687,es_transportation,13.26,0
110,C2117326082,4,M,M348934600,es_transportation,55.4,0
176,C78938440,3,M,M1053599405,es_health,309.88,0
97,C784005201,4,M,M1823072687,es_transportation,33.96,0
44,C344259725,3,M,M348934600,es_transportation,12.48,0
163,C1110919755,1,F,M348934600,es_transportation,23.23,0
69,C1418322275,1,M,M1823072687,es_transportation,39.39,0
130,C1642592478,2,M,M1823072687,es_transportation,29.58,0
100,C764316727,5,F,M1888755466,es_otherservices,90.06,0
94,C27152267,5,F,M1946091778,es_wellnessandbeauty,144.32,0
35,C1645579872,5,F,M348934600,es_transportation,69.53,0
26,C1238891395,4,M,M348934600,es_transportation,40.71,0
124,C911582672,3,M,M85975013,es_food,59.13,0
54,C1437990673,2,F,M1946091778,es_wellnessandbeauty,172.23,0
79,C564451627,3,F,M1823072687,es_transportation,6.66,0
71,C1846578588,3,M,M348934600,es_transportation,13.38,0
51,C1038722314,4,M,M348934600,es_transportation,59.64,0
128,C1134533551,4,M,M348934600,es_transportation,25.58,0
44,C1787537369,2,M,M348934600,es_transportation,35.26,0
61,C322786133,1,M,M348934600,es_transportation,17.26,0
113,C1658315324,4,M,M1823072687,es_transportation,19.79,0
2,C15777324,2,F,M348934600,es_transportation,26.0,0
54,C423379854,2,M,M1823072687,es_transportation,33.97,0
11,C296571542,2,F,M348934600,es_transportation,16.36,0
100,C344209010,5,F,M1823072687,es_transportation,38.59,0
147,C227356089,2,F,M1823072687,es_transportation,39.83,0
57,C805014659,3,M,M348934600,es_transportation,34.14,0
151,C419087520,2,M,M1823072687,es_transportation,59.28,0
132,C602544155,4,M,M348934600,es_transportation,47.68,0
145,C1629621972,4,M,M348934600,es_transportation,36.9,0
138,C1638710158,4,F,M1823072687,es_transportation,2.3,0
87,C830078297,5,F,M349281107,es_fashion,1.09,0
88,C214836772,2,M,M1946091778,es_wellnessandbeauty,110.63,0
121,C563092648,6,F,M1823072687,es_transportation,33.52,0
53,C341292164,3,F,M923029380,es_home,222.68,0
5,C1838681949,3,M,M1823072687,es_transportation,42.57,0
70,C1695454092,2,M,M1823072687,es_transportation,41.68,0
177,C869807132,1,F,M1823072687,es_transportation,17.49,0
153,C495652708,2,M,M1823072687,es_transportation,34.83,0
151,C1297100897,4,M,M1823072687,es_transportation,24.45,0
118,C113294083,4,F,M1823072687,es_transportation,26.78,0
137,C1023803355,4,M,M1823072687,es_transportation,95.71,0
146,C1158029630,4,M,M348934600,es_transportation,16.87,0
43,C1427325535,1,F,M348934600,es_transportation,4.2,0
152,C1490048317,6,F,M348934600,es_transportation,17.32,0
51,C1828122,6,M,M1823072687,es_transportation,33.26,0
114,C581878341,4,M,M348934600,es_transportation,18.36,0
4,C1729776721,4,M,M348934600,es_transportation,25.51,0
10,C1837295173,2,M,M1823072687,es_transportation,43.23,0
156,C1045850211,3,M,M1823072687,es_transportation,15.93,0
52,C974315171,3,M,M348934600,es_transportation,15.05,0
169,C703281362,2,F,M1823072687,es_transportation,10.0,0
64,C1303226190,1,F,M1823072687,es_transportation,42.25,0
92,C607062277,3,M,M348934600,es_transportation,24.25,0
56,C438957460,4,M,M1823072687,es_transportation,4.78,0
172,C1354917220,2,M,M1823072687,es_transportation,6.01,0
152,C2081591507,3,F,M1823072687,es_transportation,6.84,0
110,C1362652272,4,F,M1823072687,es_transportation,31.45,0
31,C1983734850,3,M,M348934600,es_transportation,45.7,0
73,C1073155388,2,M,M1823072687,es_transportation,41.19,0
89,C1896250849,1,M,M1823072687,es_transportation,11.17,0
66,C870503362,2,F,M348934600,es_transportation,22.27,0
69,C252172114,2,M,M1823072687,es_transportation,40.73,0
32,C297351696,1,M,M1649169323,es_sportsandtoys,48.56,0
84,C1409858085,2,F,M1823072687,es_transportation,9.67,0
44,C1869142879,5,F,M1198415165,es_wellnessandbeauty,17.2,0
33,C1977058282,2,F,M348934600,es_transportation,49.44,0
56,C608244416,1,F,M1823072687,es_transportation,8.0,0
95,C1969886762,4,M,M1823072687,es_transportation,46.7,0
9,C272748313,4,M,M855959430,es_hyper,3.29,0
85,C1349321790,3,F,M348934600,es_transportation,37.8,0
89,C1579865062,1,F,M1823072687,es_transportation,9.67,0
132,C299357678,3,F,M1053599405,es_health,219.33,0
27,C673994225,2,M,M1535107174,es_wellnessandbeauty,54.4,0
12,C1060270098,3,M,M348934600,es_transportation,2.09,0
67,C1438489717,3,F,M1823072687,es_transportation,18.83,0
5,C1526175877,1,F,M1823072687,es_transportation,24.58,0
173,C897057254,2,F,M1823072687,es_transportation,29.97,0
159,C1156509589,2,F,M1823072687,es_transportation,1.46,0
2,C449179311,2,M,M348934600,es_transportation,10.96,0
134,C221508235,2,F,M1823072687,es_transportation,44.94,0
120,C1830714840,4,F,M1823072687,es_transportation,2.11,0
83,C186769596,2,F,M1823072687,es_transportation,74.0,0
87,C819690995,5,F,M348934600,es_transportation,35.73,0
73,C412473162,1,M,M151143676,es_barsandrestaurants,22.99,0
134,C546957379,5,M,M348934600,es_transportation,25.89,0
151,C1594422820,4,F,M1823072687,es_transportation,23.0,0
40,C648467088,2,M,M1823072687,es_transportation,64.16,0
81,C1497367004,4,F,M1823072687,es_transportation,17.18,0
112,C1117259261,3,F,M348934600,es_transportation,32.07,0
157,C728432657,2,F,M1823072687,es_transportation,16.38,0
4,C249907687,6,F,M348934600,es_transportation,10.84,0
147,C104392148,3,F,M1823072687,es_transportation,4.29,0
50,C1275518867,5,F,M980657600,es_sportsandtoys,546.04,1
96,C325775693,3,F,M348934600,es_transportation,36.06,0
41,C1778762788,2,F,M1823072687,es_transportation,35.52,0
149,C16891369,3,M,M1823072687,es_transportation,21.3,0
93,C814079066,1,F,M1823072687,es_transportation,58.5,0
119,C1440310601,5,F,M85975013,es_food,50.05,0
129,C530444699,5,M,M348934600,es_transportation,32.65,0
142,C458379262,5,F,M85975013,es_food,29.86,0
61,C909525375,2,M,M1823072687,es_transportation,43.74,0
109,C1196579721,2,F,M1823072687,es_transportation,22.22,0
167,C611182051,2,F,M1823072687,es_transportation,0.9,0
132,C1050807234,6,F,M348934600,es_transportation,12.61,0
29,C755000520,2,F,M1823072687,es_transportation,24.09,0
125,C1854104284,2,F,M1823072687,es_transportation,32.68,0
153,C753013685,2,M,M1823072687,es_transportation,39.93,0
66,C381446674,5,F,M1823072687,es_transportation,9.95,0
83,C965421722,1,F,M151143676,es_barsandrestaurants,21.57,0
76,C814079066,1,F,M1823072687,es_transportation,4.24,0
142,C830856919,6,M,M1053599405,es_health,203.29,0
169,C1305161735,6,M,M348934600,es_transportation,10.34,0
57,C741680636,4,M,M348934600,es_transportation,66.84,0
131,C2032185280,3,F,M1823072687,es_transportation,8.25,0
176,C823891015,2,F,M1823072687,es_transportation,2.99,0
56,C1171394321,4,M,M348934600,es_transportation,7.19,0
161,C864602023,5,M,M1823072687,es_transportation,32.18,0
36,C1366869967,5,M,M1823072687,es_transportation,46.23,0
6,C1814870538,3,M,M348934600,es_transportation,18.85,0
153,C1437099450,1,F,M151143676,es_barsandrestaurants,39.86,0
28,C2018553540,4,F,M348934600,es_transportation,6.63,0
156,C1049957303,4,F,M348934600,es_transportation,27.97,0
125,C1275053057,1,F,M1053599405,es_health,80.56,0
88,C1711371239,2,F,M1823072687,es_transportation,58.39,0
41,C1225533078,2,F,M348934600,es_transportation,16.59,0
144,C2017140130,4,M,M348934600,es_transportation,21.07,0
169,C1486961552,4,F,M1823072687,es_transportation,32.76,0
125,C1637529334,2,M,M1823072687,es_transportation,5.6,0
117,C1697528836,3,F,M1823072687,es_transportation,15.45,0
60,C465037281,4,F,M348934600,es_transportation,39.13,0
172,C1763342131,2,F,M1823072687,es_transportation,18.97,0
170,C1882290962,2,F,M1823072687,es_transportation,53.7,0
46,C432449092,5,M,M1823072687,es_transportation,3.05,0
169,C1474976180,2,F,M1823072687,es_transportation,20.27,0
119,C1394931354,4,M,M1823072687,es_transportation,45.91,0
173,C518028573,2,M,M1823072687,es_transportation,70.19,0
175,C769422228,2,F,M1823072687,es_transportation,8.08,0
46,C1068772542,1,M,M348934600,es_transportation,33.62,0
143,C545840720,2,F,M1946091778,es_wellnessandbeauty,176.44,0
22,C825969892,2,M,M1823072687,es_transportation,45.9,0
15,C78938440,3,M,M348934600,es_transportation,1.44,0
95,C1844076143,2,M,M151143676,es_barsandrestaurants,23.5,0
175,C61142824,3,M,M1823072687,es_transportation,11.95,0
143,C1370556911,1,M,M1823072687,es_transportation,15.12,0
162,C1988407051,5,M,M1823072687,es_transportation,28.82,0
75,C1977780197,1,F,M348934600,es_transportation,4.75,0
57,C944695695,2,F,M1823072687,es_transportation,48.15,0
135,C941369654,2,M,M348934600,es_transportation,44.99,0
101,C1809615650,4,M,M1823072687,es_transportation,6.37,0
18,C1467497219,6,F,M1823072687,es_transportation,0.78,0
153,C1043677034,2,M,M348934600,es_transportation,40.37,0
109,C53785803,3,M,M1823072687,es_transportation,8.91,0
128,C1287167517,2,F,M1823072687,es_transportation,33.54,0
6,C480118707,2,M,M348934600,es_transportation,38.93,0
35,C573965612,4,F,M348934600,es_transportation,1.35,0
168,C1100289413,3,M,M97925176,es_wellnessandbeauty,44.77,0
178,C1769359992,3,F,M1823072687,es_transportation,76.78,0
161,C612005121,3,F,M1823072687,es_transportation,20.88,0
176,C38251321,4,F,M1823072687,es_transportation,21.43,0
152,C546697817,5,F,M348934600,es_transportation,26.61,0
97,C599293124,4,F,M480139044,es_health,24.31,0
165,C529033504,2,M,M1823072687,es_transportation,32.43,0
118,C161678291,3,F,M348934600,es_transportation,41.37,0
73,C909525375,2,M,M1823072687,es_transportation,39.84,0
154,C920335350,2,F,M348934600,es_transportation,14.83,0
65,C1538971214,2,F,M1823072687,es_transportation,31.3,0
89,C1362863442,2,F,M1823072687,es_transportation,4.96,0
127,C1251749294,3,F,M1823072687,es_transportation,29.33,0
73,C2058916086,2,F,M151143676,es_barsandrestaurants,56.51,0
76,C2002750382,1,F,M1823072687,es_transportation,30.84,0
159,C173276320,2,F,M1823072687,es_transportation,7.91,0
131,C1214587699,3,F,M1823072687,es_transportation,23.09,0
155,C1347371891,2,M,M1823072687,es_transportation,27.86,0
111,C574289698,3,M,M1823072687,es_transportation,64.22,0
112,C1030484150,2,F,M1823072687,es_transportation,22.64,0
113,C277720476,4,M,M348934600,es_transportation,4.08,0
63,C1372042334,1,F,M348934600,es_transportation,47.03,0
163,C802146030,2,M,M348934600,es_transportation,49.72,0
132,C1101722853,6,F,M1823072687,es_transportation,5.7,0
69,C1974668487,2,M,M348934600,es_transportation,39.93,0
176,C1100510913,2,M,M1823072687,es_transportation,11.93,0
154,C1701618194,2,F,M1053599405,es_health,34.14,0
152,C451189693,6,F,M1823072687,es_transportation,17.73,0
65,C1916796804,4,F,M348934600,es_transportation,15.01,0
137,C1538971214,2,F,M1823072687,es_transportation,1.49,0
139,C937166633,3,F,M855959430,es_hyper,45.8,0
5,C1733778992,2,F,M348934600,es_transportation,29.92,0
155,C529033504,2,M,M348934600,es_transportation,13.68,0
111,C1072577677,3,F,M1823072687,es_transportation,63.23,0
172,C1646244537,4,M,M1823072687,es_transportation,38.41,0
125,C851731350,4,M,M1823072687,es_transportation,45.61,0
15,C356873706,3,M,M1823072687,es_transportation,2.57,0
157,C283266984,4,M,M1823072687,es_transportation,42.99,0
127,C36546691,3,F,M1823072687,es_transportation,43.41,0
47,C1484585237,5,M,M348934600,es_transportation,10.64,0
41,C1032715879,3,F,M1823072687,es_transportation,14.22,0
155,C1954938610,4,M,M348934600,es_transportation,27.44,0
147,C1687903356,1,F,M1823072687,es_transportation,63.81,0
52,C1530157952,2,F,M348934600,es_transportation,3.24,0
37,C1307336396,2,F,M348934600,es_transportation,35.36,0
125,C1082732879,2,F,M1053599405,es_health,64.18,0
75,C171977183,4,M,M348934600,es_transportation,13.9,0
179,C402758720,3,F,M1198415165,es_wellnessandbeauty,51.38,0
49,C261398093,3,F,M1823072687,es_transportation,20.71,0
103,C963460752,3,M,M348934600,es_transportation,41.22,0
42,C267284908,4,F,M1823072687,es_transportation,37.44,0
43,C214836772,2,M,M1823072687,es_transportation,35.07,0
83,C1040303644,2,M,M1823072687,es_transportation,13.12,0
111,C564473555,2,F,M1823072687,es_transportation,26.59,0
104,C1598762673,3,M,M348934600,es_transportation,7.95,0
117,C1402203755,3,M,M1823072687,es_transportation,5.24,0
177,C472989518,3,M,M1823072687,es_transportation,3.24,0
75,C1436301390,2,F,M209847108,es_wellnessandbeauty,50.59,0
28,C885081673,3,M,M1823072687,es_transportation,36.89,0
150,C717345438,3,M,M348934600,es_transportation,27.9,0
92,C1915276731,3,M,M1823072687,es_transportation,18.95,0
2,C1656440641,2,M,M348934600,es_transportation,32.8,0
53,C1027777422,2,M,M1823072687,es_transportation,11.04,0
177,C936786093,5,F,M1823072687,es_transportation,16.66,0
70,C146494822,4,F,M1823072687,es_transportation,53.33,0
127,C413843100,3,F,M1823072687,es_transportation,30.59,0
41,C712473227,1,F,M1823072687,es_transportation,10.28,0
112,C846889180,5,M,M1823072687,es_transportation,14.28,0
117,C245019752,2,F,M348934600,es_transportation,52.72,0
166,C879614402,1,M,M1823072687,es_transportation,43.81,0
92,C2104923127,2,F,M348934600,es_transportation,54.37,0
87,C1981089677,4,M,M1823072687,es_transportation,24.93,0
113,C745099746,3,F,M1823072687,es_transportation,15.05,0
34,C369115109,1,F,M348934600,es_transportation,58.24,0
120,C1469453217,1,F,M209847108,es_wellnessandbeauty,7.92,0
45,C2038018161,2,M,M1823072687,es_transportation,49.09,0
173,C658175205,3,F,M1823072687,es_transportation,26.24,0
166,C1159279360,2,F,M1823072687,es_transportation,29.24,0
150,C564451627,3,F,M85975013,es_food,86.61,0
8,C1486017704,3,F,M348934600,es_transportation,55.91,0
76,C1194290880,2,M,M348934600,es_transportation,34.31,0
31,C582022575,3,M,M348934600,es_transportation,37.52,0
132,C115986226,2,F,M1823072687,es_transportation,5.08,0
153,C236106052,1,M,M1823072687,es_transportation,14.85,0
112,C1793707767,4,F,M1823072687,es_transportation,9.8,0
63,C223315547,1,M,M348934600,es_transportation,0.22,0
101,C1565570610,3,F,M692898500,es_health,13.21,0
31,C1612748385,2,F,M348934600,es_transportation,0.54,0
175,C607532274,5,F,M1823072687,es_transportation,35.52,0
68,C301483725,4,M,M1823072687,es_transportation,19.1,0
70,C1801270098,3,M,M1823072687,es_transportation,16.22,0
15,C531360588,1,F,M1823072687,es_transportation,44.24,0
157,C2093963973,2,M,M348934600,es_transportation,47.53,0
161,C2037169176,1,F,M1823072687,es_transportation,56.77,0
121,C1567160901,2,F,M1946091778,es_wellnessandbeauty,7.31,0
22,C1902378891,5,F,M1649169323,es_sportsandtoys,21.24,0
23,C2070935783,1,F,M348934600,es_transportation,59.92,0
66,C17132509,5,F,M348934600,es_transportation,6.64,0
165,C1793075309,5,M,M1823072687,es_transportation,16.08,0
164,C2012683959,2,F,M1946091778,es_wellnessandbeauty,2.34,0
0,C1792734476,1,F,M348934600,es_transportation,31.34,0
178,C400803731,2,F,M348934600,es_transportation,40.97,0
170,C1171394321,4,M,M1823072687,es_transportation,52.5,0
53,C1080813886,4,M,M348934600,es_transportation,28.0,0
96,C1299745394,2,M,M348934600,es_transportation,47.22,0
75,C195373250,3,M,M1823072687,es_transportation,12.81,0
153,C207576555,3,F,M1823072687,es_transportation,13.92,0
124,C1715900756,2,M,M1823072687,es_transportation,33.31,0
127,C805469502,3,M,M1823072687,es_transportation,4.35,0
98,C324333692,4,F,M1913465890,es_health,35.05,0
163,C1948728559,5,F,M1823072687,es_transportation,29.99,0
7,C655625028,6,F,M17379832,es_sportsandtoys,131.44,0
56,C1560259762,3,F,M348934600,es_transportation,15.54,0
131,C475831512,2,F,M348934600,es_transportation,31.2,0
23,C1879341237,4,M,M348934600,es_transportation,1.34,0
166,C1273564839,5,F,M348934600,es_transportation,44.63,0
7,C1255149927,2,M,M348934600,es_transportation,7.18,0
77,C285513182,5,M,M348934600,es_transportation,27.87,0
153,C1808704110,3,F,M151143676,es_barsandrestaurants,1.68,0
122,C32640811,3,M,M348934600,es_transportation,31.84,0
4,C131682780,2,F,M348934600,es_transportation,1.49,0
158,C34441666,5,M,M1823072687,es_transportation,33.06,0
111,C426128777,3,F,M1823072687,es_transportation,7.42,0
142,C1975714155,5,F,M85975013,es_food,76.16,0
167,C1612798177,3,F,M85975013,es_food,37.15,0
100,C1621026927,3,F,M348934600,es_transportation,51.71,0
98,C1611113200,6,M,M348934600,es_transportation,16.71,0
71,C2091583256,2,F,M348934600,es_transportation,40.91,0
117,C1139909458,3,F,M1823072687,es_transportation,21.72,0
142,C1297100897,4,M,M1823072687,es_transportation,23.02,0
114,C1977634536,4,F,M1823072687,es_transportation,29.26,0
135,C861002792,3,F,M1823072687,es_transportation,57.63,0
5,C1903856065,1,M,M348934600,es_transportation,39.08,0
73,C1530773220,5,F,M78078399,es_wellnessandbeauty,29.71,0
74,C1127983201,6,F,M1823072687,es_transportation,38.59,0
1,C47208933,4,F,M348934600,es_transportation,40.98,0
85,C1526175877,1,F,M1823072687,es_transportation,32.66,0
157,C1597977404,2,F,M1823072687,es_transportation,37.16,0
120,C1170049298,5,F,M1823072687,es_transportation,8.62,0
28,C1651213581,3,F,M348934600,es_transportation,43.77,0
71,C2028528769,5,M,M348934600,es_transportation,32.7,0
30,C1370556911,1,M,M348934600,es_transportation,44.21,0
157,C280778280,2,M,M1823072687,es_transportation,7.67,0
160,C775101977,3,M,M348934600,es_transportation,53.21,0
45,C336519851,3,F,M1823072687,es_transportation,51.02,0
38,C109617474,2,F,M348934600,es_transportation,24.62,0
22,C261768480,4,F,M1823072687,es_transportation,34.11,0
21,C346030769,5,F,M1535107174,es_wellnessandbeauty,22.11,0
154,C1591441443,6,M,M1823072687,es_transportation,63.75,0
89,C968150727,2,F,M1600850729,es_fashion,81.59,0
148,C1177396126,2,M,M1823072687,es_transportation,9.62,0
63,C1602648292,4,F,M348934600,es_transportation,29.37,0
176,C57136184,6,F,M348934600,es_transportation,38.26,0
83,C1269288419,3,M,M348934600,es_transportation,8.05,0
93,C1050458046,6,M,M1823072687,es_transportation,9.82,0
107,C1621267054,2,F,M1823072687,es_transportation,14.17,0
57,C961515074,3,M,M348934600,es_transportation,22.92,0
